transaction_id,user_id,date,category,amount
TXN0006406,U06883,2025-08-21,Entertainment,138.91
TXN0006407,U04578,2024-12-06,Transport,53.19
TXN0006408,U02506,2025-08-08,Shopping,76.69
TXN0006409,U06290,2025-08-24,Food & Drink,22.51
TXN0006410,U00660,2025-10-02,Shopping,80.21
TXN0006411,U01585,2025-11-24,Shopping,113.17
TXN0006412,U00076,2024-11-24,Entertainment,40.3
TXN0006413,U02187,2024-11-16,Travel,2939.06
TXN0006414,U06967,2025-12-17,Food & Drink,68.89
TXN0006415,U02176,2025-09-26,Shopping,115.26
TXN0006416,U04823,2025-09-26,Entertainment,136.87
TXN0006417,U06349,2025-06-25,Shopping,68.73
TXN0006418,U05955,2025-04-28,Food & Drink,15.19
TXN0006419,U04144,2025-02-11,Stocks,711.0
TXN0006420,U07453,2025-08-05,Crypto,578.34
TXN0006421,U03238,2025-09-12,Food & Drink,3.65
TXN0006422,U01076,2025-08-24,Bills,313.27
TXN0006423,U02628,2025-11-14,Transfer,1405.9
TXN0006424,U07186,2025-04-02,Transport,22.62
TXN0006425,U04934,2025-12-23,Shopping,140.02
TXN0006426,U06264,2025-08-13,Shopping,198.85
TXN0006427,U01101,2025-04-03,Shopping,93.39
TXN0006428,U02994,2025-12-10,Bills,120.28
TXN0006429,U00930,2025-01-20,Food & Drink,58.56
TXN0006430,U03034,2025-12-15,Stocks,3219.58
TXN0006431,U07621,2025-12-18,Food & Drink,55.29
TXN0006432,U01616,2025-09-12,Bills,252.27
TXN0006433,U05217,2025-12-16,Crypto,228.91
TXN0006434,U05894,2025-09-11,Transport,45.23
TXN0006435,U05571,2025-09-01,Food & Drink,36.56
TXN0006436,U01644,2025-12-11,Stocks,1306.8
TXN0006437,U01656,2025-09-30,Transport,26.49
TXN0006438,U01448,2025-08-23,Transport,21.69
TXN0006439,U05209,2025-09-19,Transport,52.65
TXN0006440,U06285,2024-07-25,Bills,198.19
TXN0006441,U01521,2025-03-28,Transport,34.42
TXN0006442,U00575,2025-12-07,Entertainment,129.08
TXN0006443,U01838,2025-02-21,Food & Drink,16.55
TXN0006444,U05345,2025-12-30,Shopping,88.91
TXN0006445,U05363,2025-06-22,Food & Drink,58.17
TXN0006446,U00752,2024-08-06,Food & Drink,66.31
TXN0006447,U03929,2025-10-28,Entertainment,64.4
TXN0006448,U01553,2025-04-08,Food & Drink,57.63
TXN0006449,U06257,2025-09-18,Entertainment,127.36
TXN0006450,U05179,2024-12-14,Food & Drink,12.44
TXN0006451,U04287,2025-07-30,Entertainment,133.0
TXN0006452,U03158,2025-11-04,Shopping,15.11
TXN0006453,U06841,2025-12-29,Transfer,560.4
TXN0006454,U04752,2025-11-26,Shopping,54.9
TXN0006455,U00772,2025-12-29,Shopping,129.83
TXN0006456,U06058,2024-10-23,Food & Drink,36.0
TXN0006457,U02669,2025-05-13,Food & Drink,15.01
TXN0006458,U05244,2025-08-18,Transfer,1767.95
TXN0006459,U02905,2025-11-27,Crypto,527.02
TXN0006460,U05135,2025-10-29,Food & Drink,20.78
TXN0006461,U04290,2025-11-14,Food & Drink,17.65
TXN0006462,U03073,2025-10-01,Travel,1151.79
TXN0006463,U00471,2025-09-02,Bills,204.57
TXN0006464,U05657,2025-12-04,Bills,318.15
TXN0006465,U07206,2025-03-24,Transfer,779.27
TXN0006466,U00524,2025-11-26,Shopping,174.59
TXN0006467,U07156,2024-12-18,Food & Drink,51.51
TXN0006468,U02664,2025-05-21,Food & Drink,35.76
TXN0006469,U07262,2025-12-22,Bills,228.82
TXN0006470,U05557,2025-11-26,Transfer,1225.84
TXN0006471,U07665,2025-11-21,Entertainment,138.89
TXN0006472,U00707,2025-10-29,Food & Drink,36.89
TXN0006473,U05688,2025-02-23,Food & Drink,76.58
TXN0006474,U04787,2025-11-09,Food & Drink,61.87
TXN0006475,U07992,2025-03-03,Transfer,1071.89
TXN0006476,U05924,2025-11-24,Transport,40.94
TXN0006477,U07746,2024-09-26,Food & Drink,9.26
TXN0006478,U03302,2025-10-24,Entertainment,58.6
TXN0006479,U01725,2025-02-24,Food & Drink,49.82
TXN0006480,U05645,2025-10-18,Bills,303.42
TXN0006481,U03178,2025-11-15,Stocks,1919.82
TXN0006482,U01795,2025-02-06,Food & Drink,71.62
TXN0006483,U05280,2025-10-08,Travel,1549.66
TXN0006484,U05707,2025-08-10,Shopping,194.86
TXN0006485,U01549,2025-05-25,Shopping,90.04
TXN0006486,U07344,2024-06-27,Shopping,116.95
TXN0006487,U02790,2025-08-19,Stocks,4321.21
TXN0006488,U02978,2025-03-13,Bills,172.13
TXN0006489,U06054,2025-10-21,Stocks,3776.63
TXN0006490,U06714,2024-08-05,Transfer,1364.68
TXN0006491,U05954,2025-11-07,Entertainment,134.18
TXN0006492,U03856,2025-08-24,Food & Drink,30.98
TXN0006493,U04047,2024-11-05,Transfer,517.85
TXN0006494,U06136,2025-07-24,Food & Drink,69.36
TXN0006495,U02434,2025-11-07,Shopping,18.59
TXN0006496,U00958,2025-06-21,Food & Drink,33.13
TXN0006497,U05182,2025-11-29,Shopping,42.69
TXN0006498,U06676,2025-11-09,Bills,173.75
TXN0006499,U03841,2024-11-30,Shopping,17.27
TXN0006500,U00164,2025-05-26,Shopping,102.78
TXN0006501,U05970,2025-12-13,Food & Drink,29.34
TXN0006502,U04955,2025-09-11,Shopping,154.96
TXN0006503,U03047,2025-03-01,Shopping,191.97
TXN0006504,U07234,2025-11-21,Shopping,112.56
TXN0006505,U04298,2025-03-05,Shopping,70.08
TXN0006506,U02471,2025-12-09,Entertainment,121.46
TXN0006507,U03958,2025-10-13,Entertainment,93.47
TXN0006508,U04342,2025-01-11,Food & Drink,56.8
TXN0006509,U04366,2025-05-28,Entertainment,48.9
TXN0006510,U06706,2025-08-21,Food & Drink,31.21
TXN0006511,U06965,2025-10-19,Food & Drink,74.35
TXN0006512,U07135,2025-11-19,Shopping,86.01
TXN0006513,U04785,2025-11-23,Transfer,1334.28
TXN0006514,U06907,2025-04-01,Bills,287.2
TXN0006515,U07590,2025-12-15,Shopping,141.28
TXN0006516,U02482,2025-07-28,Food & Drink,21.84
TXN0006517,U06646,2025-11-22,Stocks,4036.09
TXN0006518,U03627,2025-11-25,Transport,35.75
TXN0006519,U03639,2025-07-13,Transfer,950.32
TXN0006520,U04562,2025-08-11,Food & Drink,42.41
TXN0006521,U07310,2025-11-30,Shopping,130.77
TXN0006522,U02090,2025-09-14,Shopping,45.37
TXN0006523,U03517,2024-05-21,Transfer,163.11
TXN0006524,U05233,2025-10-21,Transport,15.22
TXN0006525,U01241,2025-08-19,Transport,13.54
TXN0006526,U01557,2025-09-07,Shopping,175.52
TXN0006527,U05058,2025-11-21,Food & Drink,79.47
TXN0006528,U00201,2025-08-11,Food & Drink,75.02
TXN0006529,U03563,2025-10-30,Entertainment,25.89
TXN0006530,U03638,2025-06-14,Entertainment,62.63
TXN0006531,U07857,2025-12-01,Bills,274.48
TXN0006532,U07043,2025-04-27,Transport,12.84
TXN0006533,U01215,2025-08-17,Transfer,1970.04
TXN0006534,U02849,2025-12-08,Entertainment,79.62
TXN0006535,U05175,2025-04-13,Shopping,30.71
TXN0006536,U03206,2025-10-07,Food & Drink,67.61
TXN0006537,U00609,2025-10-10,Transport,34.73
TXN0006538,U01143,2025-11-14,Entertainment,114.76
TXN0006539,U05811,2025-10-24,Food & Drink,47.01
TXN0006540,U04246,2025-07-24,Transfer,516.62
TXN0006541,U03418,2025-10-08,Food & Drink,41.64
TXN0006542,U07354,2025-05-28,Bills,354.38
TXN0006543,U02760,2025-12-29,Food & Drink,28.49
TXN0006544,U00151,2025-11-13,Bills,87.8
TXN0006545,U00182,2024-11-13,Travel,2363.86
TXN0006546,U00035,2024-05-29,Bills,155.89
TXN0006547,U01700,2025-05-13,Shopping,29.94
TXN0006548,U02179,2025-12-30,Bills,424.66
TXN0006549,U01180,2025-02-19,Shopping,180.09
TXN0006550,U03743,2025-07-24,Bills,431.81
TXN0006551,U03638,2025-01-28,Crypto,89.12
TXN0006552,U00439,2025-11-19,Entertainment,82.4
TXN0006553,U03640,2025-09-07,Transport,3.24
TXN0006554,U06114,2025-12-21,Entertainment,44.8
TXN0006555,U05108,2025-12-27,Entertainment,47.01
TXN0006556,U00085,2025-12-22,Food & Drink,41.72
TXN0006557,U05198,2025-12-22,Shopping,19.18
TXN0006558,U00930,2024-06-20,Food & Drink,7.46
TXN0006559,U00744,2025-11-17,Food & Drink,27.42
TXN0006560,U05539,2024-09-11,Entertainment,15.06
TXN0006561,U02174,2025-12-30,Crypto,750.44
TXN0006562,U02679,2025-12-02,Shopping,147.54
TXN0006563,U05913,2025-10-13,Food & Drink,57.19
TXN0006564,U03522,2025-03-18,Bills,305.47
TXN0006565,U04313,2025-07-16,Stocks,1301.91
TXN0006566,U01289,2024-12-02,Shopping,130.26
TXN0006567,U01278,2024-12-25,Crypto,347.21
TXN0006568,U06498,2024-12-01,Travel,1372.01
TXN0006569,U02156,2025-07-27,Shopping,189.79
TXN0006570,U05752,2025-10-27,Shopping,117.42
TXN0006571,U05413,2024-12-22,Shopping,93.93
TXN0006572,U00610,2025-10-08,Shopping,86.3
TXN0006573,U03170,2025-08-03,Food & Drink,9.8
TXN0006574,U00398,2025-12-25,Shopping,88.21
TXN0006575,U07193,2025-05-05,Crypto,963.29
TXN0006576,U04223,2025-04-26,Travel,1560.0
TXN0006577,U00790,2025-02-27,Shopping,73.39
TXN0006578,U07472,2025-11-06,Food & Drink,24.79
TXN0006579,U03238,2025-01-19,Shopping,44.3
TXN0006580,U00747,2024-09-03,Food & Drink,7.81
TXN0006581,U00911,2025-11-20,Food & Drink,36.0
TXN0006582,U02785,2025-12-16,Bills,466.82
TXN0006583,U00900,2025-03-11,Travel,1386.95
TXN0006584,U00774,2025-12-04,Bills,426.35
TXN0006585,U04415,2025-04-03,Bills,189.42
TXN0006586,U04148,2025-12-31,Food & Drink,3.2
TXN0006587,U00696,2024-07-01,Travel,1410.98
TXN0006588,U07355,2025-12-23,Bills,54.15
TXN0006589,U03100,2024-06-17,Shopping,56.02
TXN0006590,U05279,2024-11-22,Shopping,74.32
TXN0006591,U05718,2025-04-18,Food & Drink,27.99
TXN0006592,U02740,2025-12-22,Bills,194.25
TXN0006593,U05545,2025-03-03,Bills,139.25
TXN0006594,U04211,2024-11-25,Bills,288.42
TXN0006595,U02324,2024-06-17,Transfer,1325.18
TXN0006596,U04635,2024-11-21,Stocks,1239.76
TXN0006597,U06789,2025-12-23,Shopping,68.92
TXN0006598,U04224,2024-11-28,Shopping,55.85
TXN0006599,U01646,2025-01-26,Bills,180.71
TXN0006600,U03966,2025-11-28,Transport,59.59
TXN0006601,U07912,2025-11-03,Bills,146.16
TXN0006602,U02580,2024-08-06,Bills,312.8
TXN0006603,U07472,2025-08-25,Transfer,1594.46
TXN0006604,U01822,2025-07-24,Crypto,167.92
TXN0006605,U04811,2025-08-30,Food & Drink,69.69
TXN0006606,U01623,2025-06-19,Transfer,989.85
TXN0006607,U06430,2024-08-01,Shopping,66.08
TXN0006608,U02858,2024-11-17,Transfer,1731.52
TXN0006609,U02181,2025-04-01,Shopping,112.14
TXN0006610,U05926,2024-12-30,Travel,1202.44
TXN0006611,U03811,2025-05-22,Entertainment,48.84
TXN0006612,U05302,2025-05-05,Shopping,23.81
TXN0006613,U03685,2025-09-12,Food & Drink,27.32
TXN0006614,U01516,2025-09-03,Bills,471.77
TXN0006615,U04293,2025-11-20,Bills,492.47
TXN0006616,U07440,2025-03-18,Shopping,63.92
TXN0006617,U04739,2024-12-03,Bills,370.54
TXN0006618,U02693,2025-10-15,Food & Drink,15.9
TXN0006619,U01985,2025-09-15,Shopping,186.96
TXN0006620,U06038,2025-12-18,Shopping,66.53
TXN0006621,U06598,2025-01-14,Bills,442.49
TXN0006622,U06789,2025-07-17,Shopping,181.32
TXN0006623,U02828,2024-02-21,Bills,61.56
TXN0006624,U03190,2025-12-12,Food & Drink,77.64
TXN0006625,U01339,2024-12-30,Transfer,1753.84
TXN0006626,U03884,2024-09-19,Food & Drink,55.85
TXN0006627,U03309,2024-04-14,Shopping,151.51
TXN0006628,U00861,2025-06-15,Food & Drink,54.73
TXN0006629,U07286,2025-11-11,Transfer,1405.59
TXN0006630,U00144,2025-07-30,Shopping,31.08
TXN0006631,U02730,2025-08-30,Food & Drink,11.36
TXN0006632,U00587,2025-12-01,Entertainment,6.67
TXN0006633,U05521,2025-01-14,Food & Drink,20.51
TXN0006634,U07410,2025-09-19,Travel,248.76
TXN0006635,U06344,2025-10-30,Transport,4.14
TXN0006636,U03482,2025-10-22,Transfer,1134.7
TXN0006637,U07457,2025-07-05,Food & Drink,41.89
TXN0006638,U07859,2025-09-24,Entertainment,125.51
TXN0006639,U06357,2025-12-04,Food & Drink,52.4
TXN0006640,U07159,2025-12-31,Food & Drink,13.62
TXN0006641,U06859,2025-05-25,Shopping,55.54
TXN0006642,U06763,2025-10-18,Food & Drink,50.36
TXN0006643,U02385,2025-12-29,Transport,5.48
TXN0006644,U06085,2025-05-27,Bills,164.96
TXN0006645,U07597,2025-09-09,Bills,241.06
TXN0006646,U05497,2025-02-02,Bills,280.02
TXN0006647,U03391,2025-06-23,Travel,916.67
TXN0006648,U06194,2025-12-08,Shopping,23.64
TXN0006649,U00919,2025-02-24,Stocks,3003.7
TXN0006650,U03572,2025-11-08,Stocks,4075.09
TXN0006651,U04498,2024-04-19,Food & Drink,29.56
TXN0006652,U05653,2024-11-24,Shopping,181.11
TXN0006653,U01846,2024-10-23,Shopping,52.62
TXN0006654,U03822,2025-11-22,Shopping,154.67
TXN0006655,U03853,2025-01-26,Shopping,79.51
TXN0006656,U07266,2025-12-21,Food & Drink,14.71
TXN0006657,U07151,2025-08-01,Bills,289.58
TXN0006658,U05448,2025-12-31,Shopping,14.27
TXN0006659,U05844,2024-11-10,Food & Drink,63.52
TXN0006660,U07821,2024-10-25,Travel,1336.55
TXN0006661,U03817,2025-11-13,Stocks,899.35
TXN0006662,U01629,2025-05-31,Food & Drink,75.07
TXN0006663,U01519,2025-10-28,Food & Drink,73.58
TXN0006664,U04685,2025-10-05,Bills,145.81
TXN0006665,U04921,2025-03-21,Food & Drink,15.74
TXN0006666,U03190,2025-12-26,Bills,73.47
TXN0006667,U01770,2024-06-08,Bills,190.03
TXN0006668,U05861,2025-12-16,Food & Drink,54.79
TXN0006669,U07521,2025-08-25,Transfer,785.89
TXN0006670,U01878,2025-06-12,Shopping,30.6
TXN0006671,U06113,2025-04-15,Shopping,82.38
TXN0006672,U07449,2025-11-24,Transport,57.43
TXN0006673,U00393,2025-08-31,Food & Drink,56.1
TXN0006674,U05111,2025-10-23,Bills,123.82
TXN0006675,U03008,2025-10-05,Stocks,1413.31
TXN0006676,U06470,2024-08-12,Travel,952.05
TXN0006677,U03428,2025-09-13,Transfer,1135.77
TXN0006678,U07142,2025-09-21,Food & Drink,45.18
TXN0006679,U04492,2025-03-11,Shopping,160.94
TXN0006680,U02747,2025-11-05,Transfer,221.22
TXN0006681,U01017,2025-11-25,Bills,377.96
TXN0006682,U06938,2024-07-15,Food & Drink,38.96
TXN0006683,U03340,2025-06-28,Food & Drink,55.35
TXN0006684,U02379,2025-03-18,Entertainment,22.6
TXN0006685,U06483,2025-10-30,Crypto,816.16
TXN0006686,U07816,2025-12-15,Entertainment,125.08
TXN0006687,U03812,2025-03-20,Travel,878.78
TXN0006688,U05000,2025-11-20,Shopping,105.75
TXN0006689,U06839,2025-12-04,Shopping,9.88
TXN0006690,U07078,2025-02-20,Shopping,60.17
TXN0006691,U05541,2025-12-12,Bills,67.6
TXN0006692,U00976,2025-07-26,Crypto,218.81
TXN0006693,U02327,2025-07-09,Bills,401.72
TXN0006694,U04938,2024-05-29,Food & Drink,22.43
TXN0006695,U04561,2025-09-13,Shopping,191.47
TXN0006696,U05824,2025-07-07,Food & Drink,58.18
TXN0006697,U01440,2025-07-14,Shopping,103.81
TXN0006698,U05045,2025-11-09,Shopping,66.11
TXN0006699,U04162,2025-10-19,Shopping,152.79
TXN0006700,U00093,2025-12-09,Transport,53.94
TXN0006701,U06084,2025-01-12,Food & Drink,74.32
TXN0006702,U02570,2025-07-08,Food & Drink,28.01
TXN0006703,U04531,2025-12-12,Transfer,1745.45
TXN0006704,U03208,2025-09-17,Travel,1875.69
TXN0006705,U07687,2025-12-01,Entertainment,23.58
TXN0006706,U03395,2025-06-18,Shopping,151.29
TXN0006707,U04218,2025-08-02,Travel,2986.0
TXN0006708,U02196,2025-12-29,Entertainment,136.98
TXN0006709,U03737,2025-05-20,Entertainment,47.91
TXN0006710,U05918,2025-04-19,Shopping,59.13
TXN0006711,U05392,2025-08-15,Food & Drink,67.04
TXN0006712,U05304,2024-07-15,Entertainment,88.71
TXN0006713,U07862,2025-11-13,Shopping,155.54
TXN0006714,U07668,2025-06-15,Shopping,5.13
TXN0006715,U04410,2025-07-08,Transport,36.62
TXN0006716,U02849,2025-11-29,Entertainment,24.11
TXN0006717,U06584,2025-07-11,Shopping,44.75
TXN0006718,U02461,2025-10-17,Entertainment,107.02
TXN0006719,U02496,2025-07-20,Food & Drink,79.77
TXN0006720,U06163,2025-09-25,Shopping,73.42
TXN0006721,U03435,2025-04-10,Travel,1397.51
TXN0006722,U00309,2025-10-07,Shopping,186.95
TXN0006723,U02544,2025-02-04,Crypto,639.23
TXN0006724,U03818,2025-07-09,Food & Drink,25.83
TXN0006725,U02613,2025-04-19,Shopping,107.01
TXN0006726,U00906,2025-09-21,Food & Drink,60.61
TXN0006727,U04269,2025-09-09,Food & Drink,26.21
TXN0006728,U07869,2025-09-12,Transfer,225.62
TXN0006729,U07619,2025-09-03,Transfer,290.5
TXN0006730,U05420,2025-09-12,Shopping,148.42
TXN0006731,U04484,2025-04-08,Transfer,208.7
TXN0006732,U05210,2025-07-26,Entertainment,19.88
TXN0006733,U05335,2025-11-04,Travel,2655.99
TXN0006734,U00489,2025-08-06,Food & Drink,22.92
TXN0006735,U06443,2024-11-13,Shopping,135.21
TXN0006736,U04286,2025-05-05,Food & Drink,59.81
TXN0006737,U03260,2025-04-21,Entertainment,69.85
TXN0006738,U01389,2025-10-30,Bills,377.34
TXN0006739,U01902,2025-10-21,Transport,42.58
TXN0006740,U05768,2025-11-18,Shopping,9.84
TXN0006741,U04546,2025-09-09,Bills,207.86
TXN0006742,U00176,2025-09-10,Shopping,75.16
TXN0006743,U02109,2025-09-01,Food & Drink,74.39
TXN0006744,U00427,2025-04-06,Entertainment,99.07
TXN0006745,U02555,2025-09-05,Shopping,87.49
TXN0006746,U04832,2025-01-17,Stocks,1010.48
TXN0006747,U04765,2025-12-23,Food & Drink,6.38
TXN0006748,U02336,2025-09-22,Shopping,79.67
TXN0006749,U04125,2025-10-02,Bills,372.1
TXN0006750,U07158,2024-12-08,Entertainment,15.31
TXN0006751,U06789,2024-07-31,Bills,370.19
TXN0006752,U02242,2025-07-01,Shopping,27.76
TXN0006753,U04998,2025-07-16,Shopping,113.48
TXN0006754,U07099,2025-05-01,Bills,442.25
TXN0006755,U05267,2025-01-20,Transfer,144.66
TXN0006756,U01203,2025-11-01,Food & Drink,54.55
TXN0006757,U05869,2025-05-10,Food & Drink,73.1
TXN0006758,U07063,2025-03-20,Food & Drink,38.69
TXN0006759,U02033,2024-09-29,Entertainment,9.59
TXN0006760,U07321,2024-08-11,Transport,50.0
TXN0006761,U07546,2024-10-12,Shopping,72.9
TXN0006762,U06449,2025-07-24,Bills,458.06
TXN0006763,U02161,2025-08-20,Transfer,763.03
TXN0006764,U05364,2024-12-19,Bills,490.66
TXN0006765,U03677,2025-07-30,Shopping,131.79
TXN0006766,U00186,2025-03-15,Transfer,338.59
TXN0006767,U01054,2025-10-12,Food & Drink,53.96
TXN0006768,U05802,2025-10-22,Transport,43.72
TXN0006769,U06798,2025-10-04,Shopping,67.53
TXN0006770,U04069,2025-07-09,Transport,2.24
TXN0006771,U03570,2025-12-31,Bills,436.6
TXN0006772,U03057,2025-07-19,Shopping,43.75
TXN0006773,U01888,2025-05-06,Transport,4.5
TXN0006774,U01136,2025-11-30,Bills,473.93
TXN0006775,U07983,2025-10-24,Food & Drink,50.09
TXN0006776,U04310,2025-09-05,Shopping,84.35
TXN0006777,U05071,2025-05-06,Shopping,171.36
TXN0006778,U01177,2025-12-23,Crypto,871.95
TXN0006779,U04878,2024-11-11,Shopping,104.54
TXN0006780,U04825,2025-06-13,Transport,39.5
TXN0006781,U02636,2025-11-15,Transfer,1753.84
TXN0006782,U05516,2025-02-12,Food & Drink,69.74
TXN0006783,U05063,2025-05-15,Shopping,5.02
TXN0006784,U01535,2024-11-11,Bills,449.75
TXN0006785,U07022,2025-12-25,Entertainment,23.58
TXN0006786,U06068,2025-06-09,Shopping,86.91
TXN0006787,U04257,2025-09-01,Shopping,164.12
TXN0006788,U01549,2025-06-30,Food & Drink,50.34
TXN0006789,U02866,2025-07-04,Food & Drink,5.96
TXN0006790,U00770,2025-02-11,Entertainment,148.21
TXN0006791,U00761,2025-10-12,Crypto,822.51
TXN0006792,U07608,2025-12-17,Transport,14.8
TXN0006793,U07809,2025-10-07,Food & Drink,6.11
TXN0006794,U02060,2024-12-26,Shopping,114.62
TXN0006795,U03348,2025-11-29,Shopping,132.99
TXN0006796,U00333,2025-06-16,Transport,13.48
TXN0006797,U02758,2025-06-22,Bills,302.64
TXN0006798,U07286,2024-10-29,Bills,131.56
TXN0006799,U06731,2025-09-27,Entertainment,92.16
TXN0006800,U07258,2025-10-23,Shopping,139.42
TXN0006801,U06915,2025-12-20,Shopping,84.31
TXN0006802,U06104,2025-11-23,Travel,2803.36
TXN0006803,U06932,2025-08-20,Food & Drink,27.04
TXN0006804,U03741,2025-08-12,Travel,2881.03
TXN0006805,U01467,2025-12-09,Shopping,181.86
TXN0006806,U02015,2025-05-30,Food & Drink,67.31
TXN0006807,U05121,2025-12-26,Transport,50.77
TXN0006808,U06545,2025-01-28,Entertainment,146.72
TXN0006809,U03798,2024-06-18,Stocks,3861.95
TXN0006810,U02970,2025-09-02,Bills,247.3
TXN0006811,U03024,2025-12-29,Food & Drink,13.48
TXN0006812,U07602,2025-12-04,Shopping,147.02
TXN0006813,U05669,2025-09-21,Entertainment,8.37
TXN0006814,U02337,2025-10-13,Shopping,173.28
TXN0006815,U06746,2024-12-20,Food & Drink,43.98
TXN0006816,U01587,2025-07-15,Shopping,190.33
TXN0006817,U02533,2025-02-18,Entertainment,143.1
TXN0006818,U04666,2025-11-08,Shopping,64.26
TXN0006819,U00341,2025-07-31,Shopping,179.0
TXN0006820,U04996,2025-10-15,Food & Drink,25.44
TXN0006821,U00792,2025-06-21,Bills,289.74
TXN0006822,U06297,2025-09-13,Shopping,170.08
TXN0006823,U00615,2025-12-15,Transport,53.52
TXN0006824,U07778,2025-09-18,Travel,1590.1
TXN0006825,U03267,2025-12-20,Crypto,960.21
TXN0006826,U00853,2025-05-22,Bills,343.23
TXN0006827,U03041,2025-06-04,Shopping,49.12
TXN0006828,U00806,2025-12-05,Shopping,27.53
TXN0006829,U03372,2025-05-02,Food & Drink,66.78
TXN0006830,U01593,2025-03-09,Transfer,1434.92
TXN0006831,U06917,2025-12-10,Shopping,121.41
TXN0006832,U05974,2025-12-28,Shopping,143.62
TXN0006833,U04192,2025-11-17,Food & Drink,25.18
TXN0006834,U03681,2025-11-12,Bills,378.97
TXN0006835,U06723,2024-12-14,Food & Drink,6.62
TXN0006836,U03706,2025-09-25,Shopping,89.86
TXN0006837,U01769,2025-12-23,Transfer,627.08
TXN0006838,U01769,2025-12-16,Entertainment,31.68
TXN0006839,U05699,2024-06-21,Crypto,581.74
TXN0006840,U00252,2025-12-06,Transfer,539.62
TXN0006841,U06272,2025-08-20,Shopping,189.6
TXN0006842,U02629,2025-10-02,Shopping,100.5
TXN0006843,U04403,2025-12-18,Shopping,142.83
TXN0006844,U06621,2025-03-11,Transport,10.96
TXN0006845,U00052,2024-10-14,Travel,2512.12
TXN0006846,U04759,2025-01-05,Bills,212.59
TXN0006847,U04069,2024-11-30,Transfer,305.25
TXN0006848,U07742,2025-11-09,Bills,216.65
TXN0006849,U07625,2025-12-07,Crypto,399.76
TXN0006850,U05140,2025-03-20,Transport,17.05
TXN0006851,U04879,2025-09-01,Entertainment,50.8
TXN0006852,U03746,2025-12-16,Shopping,29.26
TXN0006853,U03694,2024-03-15,Food & Drink,24.29
TXN0006854,U00831,2025-08-23,Transport,6.62
TXN0006855,U07147,2025-03-16,Transport,48.34
TXN0006856,U01447,2025-09-30,Transport,51.12
TXN0006857,U06981,2025-06-30,Food & Drink,58.02
TXN0006858,U04102,2025-08-03,Travel,1787.01
TXN0006859,U02027,2024-11-09,Bills,153.8
TXN0006860,U01774,2025-12-13,Food & Drink,19.84
TXN0006861,U01910,2025-08-24,Food & Drink,7.48
TXN0006862,U05699,2024-06-02,Shopping,43.88
TXN0006863,U06018,2024-11-22,Transport,54.72
TXN0006864,U03588,2025-10-13,Shopping,182.29
TXN0006865,U00781,2025-12-25,Transport,27.47
TXN0006866,U05011,2025-04-18,Shopping,125.69
TXN0006867,U00484,2025-12-16,Transport,12.34
TXN0006868,U00151,2024-06-09,Transport,51.73
TXN0006869,U05160,2025-10-23,Food & Drink,79.17
TXN0006870,U01285,2025-08-31,Shopping,132.11
TXN0006871,U01916,2025-09-11,Bills,424.85
TXN0006872,U06045,2025-06-04,Entertainment,25.28
TXN0006873,U01127,2025-11-08,Transport,7.26
TXN0006874,U00644,2025-11-26,Crypto,374.01
TXN0006875,U06096,2025-08-20,Shopping,164.64
TXN0006876,U05255,2025-12-26,Transport,15.14
TXN0006877,U01390,2024-12-08,Entertainment,120.32
TXN0006878,U02741,2025-04-20,Bills,56.88
TXN0006879,U04836,2024-04-29,Bills,359.5
TXN0006880,U05617,2025-11-18,Food & Drink,51.86
TXN0006881,U02062,2025-05-19,Entertainment,43.71
TXN0006882,U04149,2025-09-08,Transfer,1997.21
TXN0006883,U02556,2025-08-24,Shopping,45.0
TXN0006884,U04272,2025-06-08,Crypto,291.02
TXN0006885,U02284,2024-12-23,Entertainment,36.23
TXN0006886,U00907,2025-08-20,Crypto,839.08
TXN0006887,U01557,2025-10-31,Bills,358.52
TXN0006888,U04701,2025-11-30,Travel,1988.9
TXN0006889,U02040,2024-10-27,Shopping,169.0
