user_id,signup_date,country,age,plan,adopted_features,churned,days_inactive
U02524,2024-03-01,Spain,37,Premium,Card Payments; Rewards; Travel Insurance; Vaults,1,186
U02525,2024-01-23,France,18,Standard,Card Payments,0,23
U02526,2024-12-14,Other,21,Premium,Travel Insurance; Crypto; Vaults; Rewards,0,4
U02527,2025-02-01,UK,29,Metal,Rewards,0,11
U02528,2024-05-31,France,18,Standard,Card Payments,0,59
U02529,2025-12-02,UK,44,Premium,Budgeting,0,9
U02530,2025-04-04,Germany,55,Standard,Travel Insurance,0,57
U02531,2025-12-30,UK,26,Standard,Budgeting,0,1
U02532,2025-07-05,Poland,22,Plus,Vaults; Stocks; Budgeting,1,111
U02533,2024-07-31,UK,20,Standard,Card Payments; Crypto,0,26
U02534,2025-02-20,Other,41,Premium,Budgeting; Crypto; Stocks,0,28
U02535,2025-05-24,Germany,20,Plus,Stocks,0,39
U02536,2025-12-04,UK,42,Standard,Budgeting,0,1
U02537,2024-10-17,Spain,58,Metal,FX Transfer; Travel Insurance,0,58
U02538,2024-05-15,UK,31,Premium,Stocks; Budgeting; Card Payments,0,35
U02539,2024-04-01,UK,30,Plus,Rewards,1,235
U02540,2024-02-04,Portugal,30,Premium,Stocks; Card Payments; Travel Insurance,1,180
U02541,2025-11-16,UK,50,Standard,Stocks; Vaults,0,1
U02542,2024-05-11,Poland,24,Premium,Vaults; Budgeting; Crypto,0,27
U02543,2025-11-13,Spain,34,Plus,Card Payments; Travel Insurance; Rewards,0,14
U02544,2024-12-30,France,55,Standard,Budgeting,0,4
U02545,2024-10-29,UK,45,Standard,Budgeting,1,152
U02546,2024-03-24,UK,22,Plus,Crypto,0,86
U02547,2025-02-24,UK,34,Standard,Rewards,0,67
U02548,2025-05-07,UK,36,Standard,Budgeting,0,28
U02549,2024-09-17,Germany,34,Standard,Stocks,1,449
U02550,2025-11-30,Other,31,Premium,Crypto; FX Transfer; Travel Insurance; Budgeting,0,1
U02551,2025-04-04,UK,24,Standard,Stocks,0,4
U02552,2024-06-25,Other,35,Premium,Vaults; Card Payments; Stocks; Rewards,0,75
U02553,2025-02-01,Other,32,Standard,Crypto; Budgeting,0,36
U02554,2024-11-30,Poland,28,Premium,Stocks; FX Transfer; Crypto; Travel Insurance; Vaults; Rewards,0,76
U02555,2025-03-01,UK,18,Standard,Crypto; Card Payments,0,15
U02556,2024-10-01,Poland,31,Standard,Budgeting; Crypto,0,38
U02557,2025-10-11,UK,43,Plus,Card Payments,0,1
U02558,2024-09-29,Other,52,Metal,Vaults; Rewards; Card Payments; Crypto,0,20
U02559,2024-06-17,Poland,27,Premium,Crypto; Budgeting,0,25
U02560,2024-08-28,Poland,32,Standard,Stocks,0,6
U02561,2024-12-05,Portugal,40,Premium,Travel Insurance; FX Transfer,0,32
U02562,2025-12-19,Other,24,Standard,Budgeting,0,2
U02563,2024-06-25,UK,24,Standard,Rewards,0,42
U02564,2025-08-11,Portugal,33,Premium,Travel Insurance,0,13
U02565,2024-07-15,Poland,27,Standard,FX Transfer,0,79
U02566,2025-07-22,Portugal,24,Standard,Rewards,0,15
U02567,2025-05-19,UK,44,Plus,Travel Insurance; Card Payments,0,3
U02568,2025-08-27,Portugal,18,Standard,Vaults,0,21
U02569,2025-02-17,Spain,42,Metal,Travel Insurance; Vaults; Rewards; Budgeting; Crypto,0,36
U02570,2025-01-06,Poland,42,Standard,FX Transfer,0,73
U02571,2025-08-29,UK,25,Plus,Rewards,0,25
U02572,2024-05-13,Other,18,Metal,Stocks; FX Transfer; Travel Insurance,0,23
U02573,2025-11-16,Portugal,29,Plus,Rewards; Stocks; Card Payments; Vaults,0,8
U02574,2025-08-24,UK,48,Premium,Rewards; Crypto; Stocks,0,20
U02575,2024-09-05,UK,18,Plus,FX Transfer,0,75
U02576,2024-12-08,Portugal,18,Plus,FX Transfer; Rewards,0,5
U02577,2025-02-19,UK,33,Standard,Crypto; Stocks,0,48
U02578,2025-03-01,Poland,41,Standard,Travel Insurance,0,55
U02579,2025-10-17,Portugal,36,Plus,Budgeting; Rewards,0,8
U02580,2024-07-31,Portugal,37,Standard,Card Payments; Travel Insurance; Stocks,1,147
U02581,2024-07-10,Germany,36,Metal,Vaults; Budgeting; FX Transfer; Card Payments; Stocks; Travel Insurance; Crypto,0,28
U02582,2024-08-23,Other,32,Metal,FX Transfer; Stocks,0,45
U02583,2025-02-19,UK,32,Standard,Crypto,0,43
U02584,2024-11-18,Spain,24,Premium,FX Transfer,0,17
U02585,2025-11-16,Spain,52,Standard,Rewards,0,4
U02586,2024-03-31,Portugal,31,Metal,Vaults; Card Payments; Crypto,1,188
U02587,2024-01-02,Spain,46,Plus,Vaults; Rewards; Travel Insurance; Crypto,0,11
U02588,2024-05-30,France,45,Standard,Stocks; Travel Insurance; Card Payments,1,125
U02589,2024-05-29,Spain,37,Plus,Card Payments,1,145
U02590,2025-02-03,France,30,Standard,Rewards,0,75
U02591,2025-10-01,UK,37,Standard,Stocks; Crypto,0,9
U02592,2025-04-14,Poland,35,Standard,Crypto,0,17
U02593,2025-05-01,Poland,18,Standard,Travel Insurance; Card Payments,0,14
U02594,2024-03-13,Poland,41,Metal,Card Payments; Vaults; Stocks; Travel Insurance; Budgeting; Crypto,1,287
U02595,2025-12-10,Spain,35,Metal,Travel Insurance; Card Payments,0,2
U02596,2025-07-24,Portugal,42,Standard,Stocks; FX Transfer,0,61
U02597,2024-12-15,Spain,28,Plus,Travel Insurance,0,52
U02598,2024-09-07,France,18,Plus,Budgeting,0,54
U02599,2024-07-23,UK,24,Plus,Stocks,0,21
U02600,2024-04-01,Other,44,Plus,FX Transfer; Crypto; Vaults,0,4
U02601,2024-06-05,Other,43,Premium,Travel Insurance; Stocks,1,111
U02602,2024-07-14,Portugal,35,Standard,Card Payments,0,16
U02603,2025-09-23,Spain,18,Standard,Vaults; FX Transfer,0,38
U02604,2025-06-09,Poland,52,Plus,Vaults,0,39
U02605,2024-03-20,Poland,28,Premium,Stocks; Crypto; Rewards,0,17
U02606,2024-05-19,Poland,45,Premium,Card Payments; FX Transfer; Travel Insurance,0,45
U02607,2024-03-12,Other,43,Standard,Travel Insurance,0,28
U02608,2025-04-03,Portugal,22,Plus,FX Transfer; Travel Insurance,0,29
U02609,2024-04-24,Spain,20,Plus,Stocks; FX Transfer,0,27
U02610,2025-10-24,Poland,51,Premium,Vaults; Rewards; Crypto; FX Transfer,0,1
U02611,2025-12-01,France,45,Premium,Crypto; Rewards; Stocks,0,1
U02612,2025-05-19,Other,18,Standard,Rewards,0,75
U02613,2024-05-11,Spain,33,Plus,Stocks,1,192
U02614,2025-05-28,Spain,42,Standard,FX Transfer; Rewards; Vaults,0,48
U02615,2025-04-29,UK,55,Standard,Travel Insurance; Vaults; Rewards,0,10
U02616,2025-09-26,France,38,Standard,Crypto,0,32
U02617,2025-10-20,France,31,Standard,Rewards,0,13
U02618,2024-07-18,UK,40,Standard,Vaults,0,7
U02619,2025-04-13,Spain,62,Standard,Travel Insurance,0,63
U02620,2024-12-11,UK,40,Plus,Travel Insurance; Rewards,1,102
U02621,2025-05-15,Poland,35,Plus,FX Transfer; Vaults,0,18
U02622,2025-09-06,Germany,42,Plus,Rewards,0,3
U02623,2025-05-08,France,36,Standard,Crypto,0,25
U02624,2025-04-12,Other,34,Standard,Budgeting,0,7
U02625,2024-05-01,Spain,18,Standard,Vaults,0,21
U02626,2024-08-10,Poland,51,Standard,Stocks; Budgeting,1,93
U02627,2025-05-31,Spain,39,Standard,Stocks; FX Transfer,0,52
U02628,2024-11-04,Poland,22,Premium,Stocks; Crypto; Budgeting,0,48
U02629,2025-07-21,UK,27,Standard,Vaults,0,9
U02630,2024-07-02,Spain,48,Standard,FX Transfer,0,27
U02631,2024-08-27,Germany,29,Standard,Card Payments; Crypto,1,230
U02632,2025-03-22,Poland,37,Standard,Vaults,0,31
U02633,2024-10-05,France,26,Standard,Budgeting,0,71
U02634,2025-01-30,Portugal,36,Standard,Stocks,0,17
U02635,2025-03-28,UK,24,Premium,Budgeting; Crypto; FX Transfer; Vaults,0,54
U02636,2025-08-28,Other,19,Standard,Budgeting,0,2
U02637,2025-01-18,Spain,48,Plus,FX Transfer; Rewards,0,9
U02638,2024-04-14,UK,21,Metal,Travel Insurance; Rewards; Stocks; Crypto,0,57
U02639,2024-06-06,Poland,43,Standard,Crypto,1,182
U02640,2024-01-10,France,21,Premium,Card Payments; Budgeting; Vaults; FX Transfer; Rewards,0,53
U02641,2024-08-11,Germany,22,Plus,Vaults,0,10
U02642,2025-07-18,Germany,22,Metal,Travel Insurance; Crypto; Budgeting; Stocks,0,3
U02643,2024-08-09,Portugal,31,Standard,FX Transfer,1,119
U02644,2024-12-20,UK,32,Standard,Travel Insurance,0,23
U02645,2025-12-19,Germany,42,Plus,Travel Insurance,0,4
U02646,2024-02-17,Portugal,37,Standard,Stocks; Rewards,1,128
U02647,2025-04-22,France,35,Plus,Budgeting; Vaults; FX Transfer,0,12
U02648,2024-12-15,Poland,33,Plus,FX Transfer; Crypto,0,59
U02649,2025-03-01,Spain,58,Plus,Card Payments,0,18
U02650,2024-06-19,UK,36,Standard,FX Transfer,1,208
U02651,2024-04-04,UK,33,Metal,Budgeting; Card Payments,0,71
U02652,2025-11-30,Portugal,29,Plus,Travel Insurance; Card Payments,0,3
U02653,2024-07-08,UK,18,Premium,Card Payments; FX Transfer,0,90
U02654,2024-02-23,Spain,45,Premium,Card Payments; Stocks; Vaults; Rewards; Budgeting; Crypto,0,87
U02655,2024-01-30,France,26,Premium,Stocks; Vaults,0,81
U02656,2024-11-03,Portugal,30,Metal,Rewards; Vaults,0,45
U02657,2025-12-03,Other,47,Plus,Rewards; Vaults,0,3
U02658,2025-03-10,Germany,35,Standard,Travel Insurance,0,40
U02659,2024-02-03,UK,48,Plus,Travel Insurance,0,29
U02660,2025-12-23,UK,41,Metal,Budgeting; Stocks; Vaults; Rewards,0,2
U02661,2024-10-18,UK,43,Premium,Vaults; Crypto,0,3
U02662,2024-06-15,Poland,18,Standard,FX Transfer,1,219
U02663,2025-01-25,Poland,41,Premium,Rewards; Vaults,0,10
U02664,2025-02-08,UK,52,Metal,Rewards; FX Transfer; Travel Insurance; Stocks,0,21
U02665,2025-10-18,Portugal,57,Plus,Crypto,0,1
U02666,2025-02-08,Germany,45,Standard,Stocks,1,141
U02667,2024-08-02,Spain,30,Premium,Budgeting; Vaults; Rewards,0,71
U02668,2024-09-21,Other,34,Premium,FX Transfer; Card Payments,1,377
U02669,2025-02-06,UK,18,Premium,Budgeting; FX Transfer; Crypto; Rewards; Stocks; Card Payments; Travel Insurance,0,43
U02670,2024-12-13,Germany,36,Standard,Card Payments; Vaults,1,231
U02671,2025-04-16,Poland,26,Premium,FX Transfer,0,1
U02672,2025-09-20,Other,47,Plus,Travel Insurance,0,34
U02673,2025-06-26,UK,35,Plus,FX Transfer,0,49
U02674,2024-08-04,Portugal,34,Metal,Budgeting; Crypto,0,67
U02675,2024-01-01,Germany,33,Metal,Card Payments; Vaults; Rewards; FX Transfer,1,113
U02676,2024-07-18,Other,21,Plus,Card Payments,0,15
U02677,2024-04-08,UK,21,Premium,Travel Insurance; Crypto; FX Transfer; Stocks,0,49
U02678,2024-03-31,Portugal,51,Standard,Stocks,0,15
U02679,2025-09-09,Other,22,Standard,Card Payments,0,5
U02680,2025-12-02,Spain,32,Metal,FX Transfer; Rewards; Card Payments; Vaults,0,1
U02681,2024-03-24,Spain,22,Plus,Crypto,0,29
U02682,2025-06-01,Germany,34,Standard,Crypto,0,25
U02683,2025-05-14,Germany,33,Metal,Vaults; FX Transfer; Stocks; Card Payments; Budgeting,0,54
U02684,2025-09-13,Other,39,Standard,Crypto; Stocks,0,1
U02685,2024-07-21,UK,18,Plus,Vaults; FX Transfer,0,42
U02686,2024-02-25,Spain,42,Premium,Budgeting,0,68
U02687,2025-03-30,France,41,Premium,FX Transfer; Card Payments,0,11
U02688,2025-03-18,Poland,22,Premium,Crypto; FX Transfer,1,107
U02689,2024-11-09,UK,28,Standard,Travel Insurance,0,4
U02690,2024-06-20,France,35,Metal,Budgeting; Crypto; Rewards; Card Payments; Travel Insurance,0,4
U02691,2024-04-27,France,36,Premium,Stocks,0,51
U02692,2025-12-04,Poland,24,Premium,Travel Insurance; Crypto,0,3
U02693,2025-08-07,France,43,Plus,Crypto; Rewards,0,34
U02694,2025-07-28,France,46,Standard,Travel Insurance,0,9
U02695,2024-07-19,UK,45,Plus,Card Payments; Budgeting; Travel Insurance; Crypto,1,158
U02696,2025-07-06,UK,33,Plus,Stocks,0,15
U02697,2025-02-18,France,31,Premium,Rewards; Budgeting; FX Transfer; Travel Insurance,0,18
U02698,2024-09-19,UK,23,Premium,Travel Insurance,0,25
U02699,2025-04-03,Germany,20,Standard,Vaults,0,55
U02700,2024-12-05,UK,43,Premium,Vaults; Budgeting; Stocks,0,19
U02701,2024-12-16,Germany,35,Plus,FX Transfer,0,66
U02702,2025-12-10,UK,32,Standard,Vaults,0,3
U02703,2025-09-08,UK,32,Standard,Card Payments; Vaults; FX Transfer; Travel Insurance,0,33
U02704,2024-06-03,Spain,26,Standard,Budgeting,0,51
U02705,2024-01-28,UK,18,Plus,Rewards,1,118
U02706,2025-12-25,France,36,Standard,Vaults,0,1
U02707,2024-11-21,France,29,Premium,Crypto; Budgeting; Card Payments; Rewards,0,21
U02708,2024-12-29,France,32,Plus,Budgeting,0,25
U02709,2024-08-14,UK,34,Standard,Stocks,1,187
U02710,2025-12-03,Portugal,26,Standard,FX Transfer,0,2
U02711,2025-11-09,Poland,21,Premium,FX Transfer; Crypto; Budgeting,0,1
U02712,2025-07-21,UK,52,Plus,Stocks,0,11
U02713,2024-09-03,Poland,45,Plus,Stocks; Card Payments,1,105
U02714,2024-09-19,Portugal,23,Premium,Crypto; Stocks; Rewards,0,83
U02715,2024-08-04,Poland,35,Plus,FX Transfer; Crypto,0,52
U02716,2024-07-24,Other,28,Metal,Stocks; Budgeting; Card Payments; Crypto,0,1
U02717,2024-12-05,UK,36,Premium,Crypto; Stocks; Travel Insurance,0,43
U02718,2025-11-20,Spain,18,Premium,Vaults,0,3
U02719,2025-02-07,UK,21,Standard,Budgeting; FX Transfer,0,79
U02720,2024-07-15,UK,18,Standard,Budgeting,0,56
U02721,2025-10-11,Other,33,Plus,Crypto,0,8
U02722,2024-08-24,UK,42,Standard,Stocks,0,19
U02723,2024-12-29,Spain,39,Plus,Budgeting; Card Payments,1,104
U02724,2024-08-24,France,35,Standard,FX Transfer,0,18
U02725,2025-12-25,Poland,41,Standard,Card Payments,0,2
U02726,2025-10-14,Poland,18,Standard,Crypto,0,25
U02727,2024-05-15,Spain,46,Plus,Stocks; FX Transfer,0,39
U02728,2024-09-15,France,22,Standard,Crypto; Travel Insurance; FX Transfer; Budgeting,0,41
U02729,2025-12-25,Other,45,Standard,Rewards,0,2
U02730,2025-08-26,France,22,Plus,Stocks,0,55
U02731,2024-02-18,UK,23,Standard,Travel Insurance; Card Payments,0,64
U02732,2024-09-09,Portugal,26,Standard,Stocks,0,30
U02733,2024-04-16,Spain,27,Premium,Travel Insurance,1,207
U02734,2025-10-17,UK,46,Plus,Rewards; Card Payments; Stocks,0,1
U02735,2024-08-06,UK,40,Standard,Rewards,0,72
U02736,2025-04-10,UK,41,Standard,Crypto,0,4
U02737,2024-12-05,Portugal,36,Standard,Card Payments; Crypto,0,36
U02738,2025-08-14,Spain,54,Metal,Budgeting; Rewards; Vaults,0,1
U02739,2025-10-14,Other,36,Plus,Stocks; Travel Insurance; Card Payments,0,20
U02740,2025-09-18,Poland,36,Metal,Card Payments; Crypto,0,10
U02741,2025-01-09,Spain,37,Plus,Card Payments; Budgeting,0,2
U02742,2024-01-19,Other,26,Standard,Travel Insurance; FX Transfer,0,35
U02743,2024-11-27,UK,25,Plus,Rewards,0,78
U02744,2024-07-05,Poland,37,Plus,Stocks; Vaults,0,20
U02745,2025-09-11,Germany,39,Standard,FX Transfer,0,14
U02746,2025-02-16,France,18,Metal,Budgeting,0,59
U02747,2024-05-07,Other,34,Standard,Travel Insurance; Budgeting,0,57
U02748,2025-10-30,Other,41,Plus,FX Transfer; Vaults; Rewards,0,8
U02749,2024-10-06,UK,29,Standard,Vaults,0,6
U02750,2024-02-21,Germany,42,Metal,Travel Insurance; Vaults; Budgeting; Card Payments; Stocks; Rewards,0,45
U02751,2024-04-19,UK,36,Plus,Card Payments; Stocks; Budgeting,0,30
U02752,2025-01-09,Germany,38,Standard,Rewards,1,113
U02753,2024-12-19,France,38,Standard,Card Payments; Budgeting,1,107
U02754,2024-08-24,Other,20,Standard,Stocks; Budgeting,1,215
U02755,2024-01-17,Spain,31,Metal,Budgeting; FX Transfer; Crypto; Vaults,1,106
U02756,2025-03-23,UK,29,Premium,Budgeting; Card Payments,1,91
U02757,2024-09-14,Other,23,Standard,Card Payments,1,143
U02758,2024-08-14,Poland,19,Standard,Card Payments,1,148
U02759,2024-09-01,France,18,Metal,Budgeting; Vaults; Stocks; Rewards; Travel Insurance,0,9
U02760,2025-01-26,Poland,35,Standard,Rewards; Crypto,0,3
U02761,2024-10-15,UK,35,Premium,Budgeting; Vaults,0,43
U02762,2025-10-27,Spain,25,Plus,Budgeting; Stocks,0,7
U02763,2024-12-18,Poland,54,Premium,Vaults; Rewards; Card Payments; Budgeting,0,47
U02764,2024-08-29,Other,37,Standard,Crypto; Rewards,1,141
U02765,2024-05-02,UK,37,Plus,Crypto,1,109
U02766,2025-01-14,Other,44,Plus,Card Payments,0,18
U02767,2025-05-08,Other,34,Plus,Crypto,0,9
U02768,2025-07-17,UK,18,Metal,Crypto; Rewards; Card Payments; Budgeting; Stocks; FX Transfer; Travel Insurance,0,27
U02769,2024-04-22,Spain,23,Standard,Travel Insurance,0,55
U02770,2024-05-17,Spain,33,Plus,Card Payments; Travel Insurance,0,27
U02771,2024-02-15,Spain,59,Standard,Travel Insurance,0,72
U02772,2024-08-22,UK,38,Metal,Stocks; Crypto,0,9
U02773,2025-07-01,Portugal,30,Plus,Vaults,0,69
U02774,2024-06-24,Other,47,Standard,FX Transfer; Travel Insurance,0,27
U02775,2025-10-08,UK,20,Standard,Crypto,0,25
U02776,2025-09-22,Spain,30,Standard,Crypto,0,6
U02777,2025-10-07,France,33,Standard,Stocks,0,6
U02778,2024-07-22,Poland,41,Standard,Card Payments; FX Transfer,0,4
U02779,2024-12-09,Spain,29,Standard,Card Payments,0,71
U02780,2024-09-13,Poland,31,Standard,Rewards,0,50
U02781,2025-11-15,UK,54,Plus,FX Transfer; Budgeting; Crypto,0,3
U02782,2024-02-26,Spain,27,Premium,Travel Insurance,0,13
U02783,2024-12-14,Portugal,34,Premium,Vaults; Budgeting,1,134
U02784,2025-04-13,Poland,18,Standard,Vaults,0,7
U02785,2024-12-02,Poland,46,Standard,Budgeting,0,13
U02786,2024-03-16,Poland,28,Standard,Budgeting,1,104
U02787,2024-01-26,France,40,Standard,Vaults,0,50
U02788,2024-11-09,UK,44,Premium,Card Payments; Vaults; FX Transfer; Travel Insurance,0,83
U02789,2025-12-30,Poland,38,Standard,Card Payments; Travel Insurance,0,1
U02790,2025-07-29,Germany,37,Standard,Crypto,0,9
U02791,2024-02-02,UK,43,Standard,Crypto,1,99
U02792,2024-06-19,Spain,22,Standard,Budgeting; FX Transfer,0,87
U02793,2024-07-16,Spain,59,Metal,Stocks; Crypto; Vaults,0,55
U02794,2024-07-30,Poland,41,Plus,FX Transfer; Card Payments,0,1
U02795,2025-07-21,France,18,Metal,Card Payments; Vaults; Stocks; Crypto; Budgeting; Rewards,0,7
U02796,2024-11-09,France,39,Standard,FX Transfer,0,67
U02797,2025-07-31,France,35,Premium,Stocks; Vaults,0,22
U02798,2024-09-21,Spain,27,Standard,Budgeting; Crypto,0,35
U02799,2025-01-03,Spain,36,Metal,Rewards; Travel Insurance; Crypto; FX Transfer,0,53
U02800,2024-05-05,Germany,28,Standard,Rewards; Budgeting; Vaults,0,77
U02801,2025-10-11,Germany,23,Standard,Budgeting; Rewards,0,16
U02802,2024-01-28,Spain,24,Metal,Crypto; FX Transfer,0,12
U02803,2024-01-07,UK,30,Standard,Rewards,0,49
U02804,2024-04-25,UK,44,Plus,Crypto; Budgeting; Card Payments; Travel Insurance,1,102
U02805,2024-10-05,Poland,18,Premium,FX Transfer; Travel Insurance; Crypto,0,63
U02806,2024-03-12,UK,21,Plus,Rewards; Vaults; Card Payments,0,16
U02807,2024-10-27,Germany,28,Plus,Stocks; Budgeting; Vaults; FX Transfer,0,9
U02808,2025-02-01,Other,48,Standard,Budgeting,0,14
U02809,2025-03-14,France,36,Metal,Rewards; Crypto; FX Transfer,0,34
U02810,2025-10-30,Poland,31,Plus,Crypto,0,3
U02811,2024-10-16,Germany,28,Standard,Budgeting,0,43
U02812,2024-02-17,Germany,27,Plus,Stocks; Crypto,1,113
U02813,2025-01-22,UK,23,Plus,Travel Insurance,0,50
U02814,2024-03-10,UK,74,Plus,Budgeting,0,2
U02815,2025-01-17,Other,18,Plus,FX Transfer; Vaults; Card Payments; Rewards,0,18
U02816,2025-08-20,UK,44,Standard,FX Transfer; Travel Insurance; Vaults,0,30
U02817,2024-04-18,Spain,24,Plus,Stocks; Budgeting; Crypto,0,59
U02818,2024-12-20,Poland,48,Standard,FX Transfer,0,15
U02819,2024-07-04,UK,36,Premium,Crypto; Stocks; Vaults,0,30
U02820,2024-03-16,France,38,Standard,FX Transfer; Card Payments,0,20
U02821,2024-06-21,UK,33,Standard,Rewards,0,73
U02822,2024-03-31,UK,46,Standard,Crypto,1,382
U02823,2024-07-08,Poland,43,Standard,Rewards,0,60
U02824,2025-09-15,Portugal,46,Standard,Rewards; Crypto,0,1
U02825,2024-02-10,Portugal,39,Plus,FX Transfer; Rewards; Vaults; Travel Insurance; Stocks; Budgeting; Crypto,1,167
U02826,2025-04-08,UK,36,Standard,Travel Insurance,0,1
U02827,2025-03-28,France,43,Plus,Crypto,1,114
U02828,2024-01-19,Poland,42,Standard,Rewards,0,52
U02829,2024-02-24,France,40,Premium,Vaults,1,139
U02830,2025-03-26,France,30,Standard,FX Transfer,0,64
U02831,2025-09-10,Other,26,Standard,Travel Insurance,0,12
U02832,2024-07-29,Portugal,26,Plus,Budgeting; Card Payments; Rewards,0,4
U02833,2024-04-29,UK,36,Metal,Budgeting; Rewards; Crypto; Card Payments,0,9
U02834,2024-07-29,Spain,46,Plus,Card Payments; Budgeting; FX Transfer,0,81
U02835,2025-03-28,UK,42,Premium,FX Transfer; Card Payments; Travel Insurance; Crypto,0,18
U02836,2024-09-22,UK,18,Plus,Stocks,0,8
U02837,2025-01-10,Portugal,49,Standard,Vaults,0,6
U02838,2025-02-11,France,36,Premium,Travel Insurance,0,4
U02839,2025-09-02,Germany,33,Standard,FX Transfer,0,15
U02840,2025-10-20,UK,54,Metal,Card Payments; Vaults; FX Transfer,0,1
U02841,2024-11-21,Other,29,Standard,FX Transfer,0,39
U02842,2024-11-03,Poland,43,Metal,Crypto; Card Payments; Budgeting,0,18
U02843,2025-12-15,UK,28,Plus,Vaults; FX Transfer,0,2
U02844,2024-07-16,France,41,Standard,Travel Insurance,0,20
U02845,2024-06-17,Germany,18,Premium,FX Transfer; Rewards; Stocks,1,220
U02846,2024-04-30,UK,49,Plus,Rewards; Travel Insurance,1,130
U02847,2024-10-05,Spain,39,Premium,Rewards,1,156
U02848,2025-07-23,UK,35,Standard,Travel Insurance,0,22
U02849,2025-10-18,Portugal,52,Metal,Card Payments; FX Transfer; Crypto; Rewards; Vaults; Stocks,0,24
U02850,2025-09-03,UK,34,Standard,Stocks,0,4
U02851,2024-03-04,France,46,Plus,Travel Insurance,1,412
U02852,2024-07-25,Portugal,31,Premium,Vaults; Stocks,0,64
U02853,2025-09-07,UK,49,Plus,Crypto; FX Transfer; Card Payments,0,15
U02854,2024-09-24,Portugal,47,Standard,Vaults,0,58
U02855,2024-11-23,UK,24,Standard,Crypto,0,90
U02856,2025-02-20,France,46,Standard,Rewards; Travel Insurance,0,1
U02857,2025-05-05,France,35,Standard,Rewards,0,19
U02858,2024-10-23,Portugal,31,Standard,Vaults,0,55
U02859,2025-02-13,Spain,30,Standard,Card Payments,1,138
U02860,2024-08-19,UK,57,Plus,Travel Insurance,1,150
U02861,2024-11-25,UK,48,Metal,Card Payments; Travel Insurance; Stocks; Rewards,0,30
U02862,2025-08-19,Spain,41,Standard,FX Transfer,0,66
U02863,2024-03-10,Germany,29,Plus,Card Payments; FX Transfer,0,5
U02864,2024-03-06,Spain,48,Plus,Vaults; Budgeting,1,174
U02865,2024-12-02,UK,32,Standard,Travel Insurance,1,113
U02866,2025-05-01,Spain,37,Metal,Stocks,0,54
U02867,2025-05-27,Spain,44,Premium,Card Payments; FX Transfer; Budgeting,0,16
U02868,2025-11-27,Spain,54,Standard,Budgeting; FX Transfer,0,2
U02869,2024-06-13,UK,30,Standard,Budgeting,0,12
U02870,2025-12-12,Poland,26,Standard,Travel Insurance,0,1
U02871,2024-10-11,Germany,18,Metal,Rewards; FX Transfer; Card Payments; Crypto; Travel Insurance; Budgeting,1,130
U02872,2024-10-21,Poland,24,Premium,Stocks; FX Transfer; Vaults; Budgeting; Travel Insurance; Rewards,0,24
U02873,2025-01-14,UK,35,Standard,Stocks,0,20
U02874,2025-05-30,Poland,41,Plus,Stocks; Vaults,0,3
U02875,2024-12-05,UK,39,Standard,Budgeting,0,88
U02876,2025-08-02,France,32,Premium,FX Transfer,0,17
U02877,2025-06-12,Spain,28,Standard,Rewards; Travel Insurance,0,80
U02878,2025-09-23,France,23,Standard,Stocks; FX Transfer,0,7
U02879,2025-01-05,Other,20,Standard,Card Payments,0,75
